Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
02198263279373;Courbe de charge;21/12/2022;20/08/2023;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2023-02-26T10:00:00+01:00;1322
2023-02-26T10:30:00+01:00;1412
2023-02-26T11:00:00+01:00;880
2023-02-26T11:30:00+01:00;822
2023-02-26T12:00:00+01:00;662
2023-02-26T12:30:00+01:00;634
2023-02-26T13:00:00+01:00;186
2023-02-26T13:30:00+01:00;104
2023-02-26T14:00:00+01:00;82
2023-02-26T14:30:00+01:00;224
2023-02-26T15:00:00+01:00;142
2023-02-26T15:30:00+01:00;178
2023-02-26T16:00:00+01:00;92
2023-02-26T16:30:00+01:00;116
2023-02-26T17:00:00+01:00;106
2023-02-26T17:30:00+01:00;120
2023-02-26T18:00:00+01:00;718
2023-02-26T18:30:00+01:00;386
2023-02-26T19:00:00+01:00;432
2023-02-26T19:30:00+01:00;558
2023-02-26T20:00:00+01:00;1268
2023-02-26T20:30:00+01:00;618
2023-02-26T21:00:00+01:00;3824
2023-02-26T21:30:00+01:00;2468
2023-02-26T22:00:00+01:00;2098
2023-02-26T22:30:00+01:00;1060
2023-02-26T23:00:00+01:00;1316
2023-02-26T23:30:00+01:00;880
2023-02-27T00:00:00+01:00;450
2023-02-27T00:30:00+01:00;274
2023-02-27T01:00:00+01:00;258
2023-02-27T01:30:00+01:00;262
2023-02-27T02:00:00+01:00;256
2023-02-27T02:30:00+01:00;220
2023-02-27T03:00:00+01:00;280
2023-02-27T03:30:00+01:00;1406
2023-02-27T04:00:00+01:00;1286
2023-02-27T04:30:00+01:00;364
2023-02-27T05:00:00+01:00;182
2023-02-27T05:30:00+01:00;192
2023-02-27T06:00:00+01:00;150
2023-02-27T06:30:00+01:00;1582
2023-02-27T07:00:00+01:00;1118
2023-02-27T07:30:00+01:00;1114
2023-02-27T08:00:00+01:00;1188
2023-02-27T08:30:00+01:00;1136
2023-02-27T09:00:00+01:00;1270
2023-02-27T09:30:00+01:00;1240
2023-02-27T10:00:00+01:00;1088
2023-02-27T10:30:00+01:00;626
2023-02-27T11:00:00+01:00;456
2023-02-27T11:30:00+01:00;258
2023-02-27T12:00:00+01:00;156
2023-02-27T12:30:00+01:00;148
2023-02-27T13:00:00+01:00;574
2023-02-27T13:30:00+01:00;196
2023-02-27T14:00:00+01:00;122
2023-02-27T14:30:00+01:00;152
2023-02-27T15:00:00+01:00;184
2023-02-27T15:30:00+01:00;180
2023-02-27T16:00:00+01:00;160
2023-02-27T16:30:00+01:00;274
2023-02-27T17:00:00+01:00;336
2023-02-27T17:30:00+01:00;354
2023-02-27T18:00:00+01:00;322
2023-02-27T18:30:00+01:00;302
2023-02-27T19:00:00+01:00;308
2023-02-27T19:30:00+01:00;364
2023-02-27T20:00:00+01:00;1656
2023-02-27T20:30:00+01:00;1962
2023-02-27T21:00:00+01:00;2796
2023-02-27T21:30:00+01:00;1064
2023-02-27T22:00:00+01:00;594
2023-02-27T22:30:00+01:00;588
2023-02-27T23:00:00+01:00;698
2023-02-27T23:30:00+01:00;282
2023-02-28T00:00:00+01:00;270
2023-02-28T00:30:00+01:00;76
2023-02-28T01:00:00+01:00;266
2023-02-28T01:30:00+01:00;238
2023-02-28T02:00:00+01:00;120
2023-02-28T02:30:00+01:00;1042
2023-02-28T03:00:00+01:00;186
2023-02-28T03:30:00+01:00;190
2023-02-28T04:00:00+01:00;360
2023-02-28T04:30:00+01:00;74
2023-02-28T05:00:00+01:00;68
2023-02-28T05:30:00+01:00;56
2023-02-28T06:00:00+01:00;124
2023-02-28T06:30:00+01:00;930
2023-02-28T07:00:00+01:00;636
2023-02-28T07:30:00+01:00;544
2023-02-28T08:00:00+01:00;602
2023-02-28T08:30:00+01:00;946
2023-02-28T09:00:00+01:00;516
2023-02-28T09:30:00+01:00;582
2023-02-28T10:00:00+01:00;624
2023-02-28T10:30:00+01:00;532
2023-02-28T11:00:00+01:00;506
2023-02-28T11:30:00+01:00;402
2023-02-28T12:00:00+01:00;412
2023-02-28T12:30:00+01:00;384
2023-02-28T13:00:00+01:00;544
2023-02-28T13:30:00+01:00;172
2023-02-28T14:00:00+01:00;188
2023-02-28T14:30:00+01:00;682
2023-02-28T15:00:00+01:00;648
2023-02-28T15:30:00+01:00;704
2023-02-28T16:00:00+01:00;658
2023-02-28T16:30:00+01:00;412
2023-02-28T17:00:00+01:00;426
2023-02-28T17:30:00+01:00;492
2023-02-28T18:00:00+01:00;568
2023-02-28T18:30:00+01:00;674
2023-02-28T19:00:00+01:00;874
2023-02-28T19:30:00+01:00;910
2023-02-28T20:00:00+01:00;1254
2023-02-28T20:30:00+01:00;1448
2023-02-28T21:00:00+01:00;2770
2023-02-28T21:30:00+01:00;1414
2023-02-28T22:00:00+01:00;1222
2023-02-28T22:30:00+01:00;1204
2023-02-28T23:00:00+01:00;998
2023-02-28T23:30:00+01:00;310
2023-03-01T00:00:00+01:00;310
2023-03-01T00:30:00+01:00;220
2023-03-01T01:00:00+01:00;1332
2023-03-01T01:30:00+01:00;332
2023-03-01T02:00:00+01:00;132
2023-03-01T02:30:00+01:00;1072
2023-03-01T03:00:00+01:00;120
2023-03-01T03:30:00+01:00;96
2023-03-01T04:00:00+01:00;114
2023-03-01T04:30:00+01:00;306
2023-03-01T05:00:00+01:00;120
2023-03-01T05:30:00+01:00;152
2023-03-01T06:00:00+01:00;224
2023-03-01T06:30:00+01:00;1878
2023-03-01T07:00:00+01:00;1394
2023-03-01T07:30:00+01:00;1426
2023-03-01T08:00:00+01:00;1778
2023-03-01T08:30:00+01:00;1368
2023-03-01T09:00:00+01:00;1522
2023-03-01T09:30:00+01:00;1272
2023-03-01T10:00:00+01:00;1214
2023-03-01T10:30:00+01:00;1070
2023-03-01T11:00:00+01:00;786
2023-03-01T11:30:00+01:00;704
2023-03-01T12:00:00+01:00;616
2023-03-01T12:30:00+01:00;414
2023-03-01T13:00:00+01:00;236
2023-03-01T13:30:00+01:00;168
2023-03-01T14:00:00+01:00;108
2023-03-01T14:30:00+01:00;128
2023-03-01T15:00:00+01:00;132
2023-03-01T15:30:00+01:00;120
2023-03-01T16:00:00+01:00;128
2023-03-01T16:30:00+01:00;132
2023-03-01T17:00:00+01:00;106
2023-03-01T17:30:00+01:00;112
2023-03-01T18:00:00+01:00;160
2023-03-01T18:30:00+01:00;254
2023-03-01T19:00:00+01:00;318
2023-03-01T19:30:00+01:00;1630
2023-03-01T20:00:00+01:00;1456
2023-03-01T20:30:00+01:00;1110
2023-03-01T21:00:00+01:00;2948
2023-03-01T21:30:00+01:00;1224
2023-03-01T22:00:00+01:00;798
2023-03-01T22:30:00+01:00;544
2023-03-01T23:00:00+01:00;502
2023-03-01T23:30:00+01:00;474
2023-03-02T00:00:00+01:00;290
2023-03-02T00:30:00+01:00;84
2023-03-02T01:00:00+01:00;268
2023-03-02T01:30:00+01:00;446
2023-03-02T02:00:00+01:00;82
2023-03-02T02:30:00+01:00;66
2023-03-02T03:00:00+01:00;254
2023-03-02T03:30:00+01:00;58
2023-03-02T04:00:00+01:00;72
2023-03-02T04:30:00+01:00;240
2023-03-02T05:00:00+01:00;70
2023-03-02T05:30:00+01:00;70
2023-03-02T06:00:00+01:00;56
2023-03-02T06:30:00+01:00;70
2023-03-02T07:00:00+01:00;56
2023-03-02T07:30:00+01:00;70
2023-03-02T08:00:00+01:00;408
2023-03-02T08:30:00+01:00;1400
2023-03-02T09:00:00+01:00;1162
2023-03-02T09:30:00+01:00;1158
2023-03-02T10:00:00+01:00;954
2023-03-02T10:30:00+01:00;860
2023-03-02T11:00:00+01:00;682
2023-03-02T11:30:00+01:00;626
2023-03-02T12:00:00+01:00;448
2023-03-02T12:30:00+01:00;244
2023-03-02T13:00:00+01:00;820
2023-03-02T13:30:00+01:00;164
2023-03-02T14:00:00+01:00;108
2023-03-02T14:30:00+01:00;140
2023-03-02T15:00:00+01:00;152
2023-03-02T15:30:00+01:00;146
2023-03-02T16:00:00+01:00;146
2023-03-02T16:30:00+01:00;126
2023-03-02T17:00:00+01:00;142
2023-03-02T17:30:00+01:00;128
2023-03-02T18:00:00+01:00;118
2023-03-02T18:30:00+01:00;192
2023-03-02T19:00:00+01:00;242
2023-03-02T19:30:00+01:00;306
2023-03-02T20:00:00+01:00;378
2023-03-02T20:30:00+01:00;408
2023-03-02T21:00:00+01:00;2740
2023-03-02T21:30:00+01:00;1250
2023-03-02T22:00:00+01:00;962
2023-03-02T22:30:00+01:00;920
2023-03-02T23:00:00+01:00;676
2023-03-02T23:30:00+01:00;338
2023-03-03T00:00:00+01:00;262
2023-03-03T00:30:00+01:00;72
2023-03-03T01:00:00+01:00;242
2023-03-03T01:30:00+01:00;72
2023-03-03T02:00:00+01:00;244
2023-03-03T02:30:00+01:00;242
2023-03-03T03:00:00+01:00;72
2023-03-03T03:30:00+01:00;72
2023-03-03T04:00:00+01:00;60
2023-03-03T04:30:00+01:00;252
2023-03-03T05:00:00+01:00;60
2023-03-03T05:30:00+01:00;82
2023-03-03T06:00:00+01:00;72
2023-03-03T06:30:00+01:00;1372
2023-03-03T07:00:00+01:00;960
2023-03-03T07:30:00+01:00;866
2023-03-03T08:00:00+01:00;906
2023-03-03T08:30:00+01:00;890
2023-03-03T09:00:00+01:00;930
2023-03-03T09:30:00+01:00;790
2023-03-03T10:00:00+01:00;774
2023-03-03T10:30:00+01:00;642
2023-03-03T11:00:00+01:00;538
2023-03-03T11:30:00+01:00;442
2023-03-03T12:00:00+01:00;288
2023-03-03T12:30:00+01:00;988
2023-03-03T13:00:00+01:00;168
2023-03-03T13:30:00+01:00;112
2023-03-03T14:00:00+01:00;118
2023-03-03T14:30:00+01:00;122
2023-03-03T15:00:00+01:00;116
2023-03-03T15:30:00+01:00;116
2023-03-03T16:00:00+01:00;126
2023-03-03T16:30:00+01:00;120
2023-03-03T17:00:00+01:00;118
2023-03-03T17:30:00+01:00;108
2023-03-03T18:00:00+01:00;120
2023-03-03T18:30:00+01:00;154
2023-03-03T19:00:00+01:00;200
2023-03-03T19:30:00+01:00;1224
2023-03-03T20:00:00+01:00;696
2023-03-03T20:30:00+01:00;412
2023-03-03T21:00:00+01:00;2848
2023-03-03T21:30:00+01:00;1222
2023-03-03T22:00:00+01:00;962
2023-03-03T22:30:00+01:00;788
2023-03-03T23:00:00+01:00;552
2023-03-03T23:30:00+01:00;476
2023-03-04T00:00:00+01:00;258
2023-03-04T00:30:00+01:00;104
2023-03-04T01:00:00+01:00;266
2023-03-04T01:30:00+01:00;78
2023-03-04T02:00:00+01:00;286
2023-03-04T02:30:00+01:00;290
2023-03-04T03:00:00+01:00;74
2023-03-04T03:30:00+01:00;76
2023-03-04T04:00:00+01:00;60
2023-03-04T04:30:00+01:00;264
2023-03-04T05:00:00+01:00;68
2023-03-04T05:30:00+01:00;56
2023-03-04T06:00:00+01:00;84
2023-03-04T06:30:00+01:00;1116
2023-03-04T07:00:00+01:00;792
2023-03-04T07:30:00+01:00;700
2023-03-04T08:00:00+01:00;688
2023-03-04T08:30:00+01:00;770
2023-03-04T09:00:00+01:00;728
2023-03-04T09:30:00+01:00;700
2023-03-04T10:00:00+01:00;1006
2023-03-04T10:30:00+01:00;620
2023-03-04T11:00:00+01:00;1848
2023-03-04T11:30:00+01:00;1250
2023-03-04T12:00:00+01:00;616
2023-03-04T12:30:00+01:00;710
2023-03-04T13:00:00+01:00;1350
2023-03-04T13:30:00+01:00;818
2023-03-04T14:00:00+01:00;502
2023-03-04T14:30:00+01:00;1054
2023-03-04T15:00:00+01:00;888
2023-03-04T15:30:00+01:00;440
2023-03-04T16:00:00+01:00;1164
2023-03-04T16:30:00+01:00;892
2023-03-04T17:00:00+01:00;462
2023-03-04T17:30:00+01:00;508
2023-03-04T18:00:00+01:00;538
2023-03-04T18:30:00+01:00;530
2023-03-04T19:00:00+01:00;540
2023-03-04T19:30:00+01:00;602
2023-03-04T20:00:00+01:00;626
2023-03-04T20:30:00+01:00;642
2023-03-04T21:00:00+01:00;2800
2023-03-04T21:30:00+01:00;1408
2023-03-04T22:00:00+01:00;1136
2023-03-04T22:30:00+01:00;1054
2023-03-04T23:00:00+01:00;840
2023-03-04T23:30:00+01:00;250
2023-03-05T00:00:00+01:00;244
2023-03-05T00:30:00+01:00;64
2023-03-05T01:00:00+01:00;348
2023-03-05T01:30:00+01:00;486
2023-03-05T02:00:00+01:00;132
2023-03-05T02:30:00+01:00;74
2023-03-05T03:00:00+01:00;338
2023-03-05T03:30:00+01:00;72
2023-03-05T04:00:00+01:00;60
2023-03-05T04:30:00+01:00;72
2023-03-05T05:00:00+01:00;68
2023-03-05T05:30:00+01:00;56
2023-03-05T06:00:00+01:00;86
2023-03-05T06:30:00+01:00;1320
2023-03-05T07:00:00+01:00;926
2023-03-05T07:30:00+01:00;814
2023-03-05T08:00:00+01:00;870
2023-03-05T08:30:00+01:00;864
2023-03-05T09:00:00+01:00;822
2023-03-05T09:30:00+01:00;856
2023-03-05T10:00:00+01:00;824
2023-03-05T10:30:00+01:00;1134
2023-03-05T11:00:00+01:00;792
2023-03-05T11:30:00+01:00;774
2023-03-05T12:00:00+01:00;696
2023-03-05T12:30:00+01:00;696
2023-03-05T13:00:00+01:00;686
2023-03-05T13:30:00+01:00;844
2023-03-05T14:00:00+01:00;640
2023-03-05T14:30:00+01:00;606
2023-03-05T15:00:00+01:00;574
2023-03-05T15:30:00+01:00;598
2023-03-05T16:00:00+01:00;1384
2023-03-05T16:30:00+01:00;774
2023-03-05T17:00:00+01:00;798
2023-03-05T17:30:00+01:00;812
2023-03-05T18:00:00+01:00;738
2023-03-05T18:30:00+01:00;756
2023-03-05T19:00:00+01:00;2120
2023-03-05T19:30:00+01:00;1214
2023-03-05T20:00:00+01:00;768
2023-03-05T20:30:00+01:00;708
2023-03-05T21:00:00+01:00;2586
2023-03-05T21:30:00+01:00;1306
2023-03-05T22:00:00+01:00;1198
2023-03-05T22:30:00+01:00;1154
2023-03-05T23:00:00+01:00;950
2023-03-05T23:30:00+01:00;268
2023-03-06T00:00:00+01:00;74
2023-03-06T00:30:00+01:00;268
2023-03-06T01:00:00+01:00;240
2023-03-06T01:30:00+01:00;82
2023-03-06T02:00:00+01:00;270
2023-03-06T02:30:00+01:00;74
2023-03-06T03:00:00+01:00;82
2023-03-06T03:30:00+01:00;76
2023-03-06T04:00:00+01:00;258
2023-03-06T04:30:00+01:00;64
2023-03-06T05:00:00+01:00;82
2023-03-06T05:30:00+01:00;68
2023-03-06T06:00:00+01:00;96
2023-03-06T06:30:00+01:00;1614
2023-03-06T07:00:00+01:00;1056
2023-03-06T07:30:00+01:00;966
2023-03-06T08:00:00+01:00;1296
2023-03-06T08:30:00+01:00;986
2023-03-06T09:00:00+01:00;976
2023-03-06T09:30:00+01:00;952
2023-03-06T10:00:00+01:00;904
2023-03-06T10:30:00+01:00;830
2023-03-06T11:00:00+01:00;822
2023-03-06T11:30:00+01:00;820
2023-03-06T12:00:00+01:00;800
2023-03-06T12:30:00+01:00;854
2023-03-06T13:00:00+01:00;932
2023-03-06T13:30:00+01:00;716
2023-03-06T14:00:00+01:00;652
2023-03-06T14:30:00+01:00;592
2023-03-06T15:00:00+01:00;440
2023-03-06T15:30:00+01:00;458
2023-03-06T16:00:00+01:00;552
2023-03-06T16:30:00+01:00;504
2023-03-06T17:00:00+01:00;526
2023-03-06T17:30:00+01:00;560
2023-03-06T18:00:00+01:00;686
2023-03-06T18:30:00+01:00;792
2023-03-06T19:00:00+01:00;890
2023-03-06T19:30:00+01:00;1610
2023-03-06T20:00:00+01:00;1168
2023-03-06T20:30:00+01:00;690
2023-03-06T21:00:00+01:00;3394
2023-03-06T21:30:00+01:00;2252
2023-03-06T22:00:00+01:00;1840
2023-03-06T22:30:00+01:00;1264
2023-03-06T23:00:00+01:00;1248
2023-03-06T23:30:00+01:00;1546
2023-03-07T00:00:00+01:00;280
2023-03-07T00:30:00+01:00;286
2023-03-07T01:00:00+01:00;1196
2023-03-07T01:30:00+01:00;246
2023-03-07T02:00:00+01:00;90
2023-03-07T02:30:00+01:00;238
2023-03-07T03:00:00+01:00;74
2023-03-07T03:30:00+01:00;236
2023-03-07T04:00:00+01:00;60
2023-03-07T04:30:00+01:00;62
2023-03-07T05:00:00+01:00;72
2023-03-07T05:30:00+01:00;80
2023-03-07T06:00:00+01:00;88
2023-03-07T06:30:00+01:00;1500
2023-03-07T07:00:00+01:00;1048
2023-03-07T07:30:00+01:00;898
2023-03-07T08:00:00+01:00;1310
2023-03-07T08:30:00+01:00;992
2023-03-07T09:00:00+01:00;958
2023-03-07T09:30:00+01:00;960
2023-03-07T10:00:00+01:00;898
2023-03-07T10:30:00+01:00;938
2023-03-07T11:00:00+01:00;974
2023-03-07T11:30:00+01:00;962
2023-03-07T12:00:00+01:00;788
2023-03-07T12:30:00+01:00;1124
2023-03-07T13:00:00+01:00;844
2023-03-07T13:30:00+01:00;644
2023-03-07T14:00:00+01:00;666
2023-03-07T14:30:00+01:00;670
2023-03-07T15:00:00+01:00;642
2023-03-07T15:30:00+01:00;770
2023-03-07T16:00:00+01:00;696
2023-03-07T16:30:00+01:00;740
2023-03-07T17:00:00+01:00;824
2023-03-07T17:30:00+01:00;1040
2023-03-07T18:00:00+01:00;1062
2023-03-07T18:30:00+01:00;1270
2023-03-07T19:00:00+01:00;1222
2023-03-07T19:30:00+01:00;1432
2023-03-07T20:00:00+01:00;1256
2023-03-07T20:30:00+01:00;1378
2023-03-07T21:00:00+01:00;3152
2023-03-07T21:30:00+01:00;1814
2023-03-07T22:00:00+01:00;1528
2023-03-07T22:30:00+01:00;1284
2023-03-07T23:00:00+01:00;1310
2023-03-07T23:30:00+01:00;334
2023-03-08T00:00:00+01:00;282
2023-03-08T00:30:00+01:00;288
2023-03-08T01:00:00+01:00;258
2023-03-08T01:30:00+01:00;242
2023-03-08T02:00:00+01:00;74
2023-03-08T02:30:00+01:00;250
2023-03-08T03:00:00+01:00;72
2023-03-08T03:30:00+01:00;60
2023-03-08T04:00:00+01:00;248
2023-03-08T04:30:00+01:00;58
2023-03-08T05:00:00+01:00;72
2023-03-08T05:30:00+01:00;52
2023-03-08T06:00:00+01:00;98
2023-03-08T06:30:00+01:00;1760
2023-03-08T07:00:00+01:00;1220
2023-03-08T07:30:00+01:00;1220
2023-03-08T08:00:00+01:00;1718
2023-03-08T08:30:00+01:00;1046
2023-03-08T09:00:00+01:00;1144
2023-03-08T09:30:00+01:00;1014
2023-03-08T10:00:00+01:00;976
2023-03-08T10:30:00+01:00;856
2023-03-08T11:00:00+01:00;928
2023-03-08T11:30:00+01:00;1170
2023-03-08T12:00:00+01:00;982
2023-03-08T12:30:00+01:00;668
2023-03-08T13:00:00+01:00;1046
2023-03-08T13:30:00+01:00;696
2023-03-08T14:00:00+01:00;590
2023-03-08T14:30:00+01:00;526
2023-03-08T15:00:00+01:00;514
2023-03-08T15:30:00+01:00;450
2023-03-08T16:00:00+01:00;506
2023-03-08T16:30:00+01:00;554
2023-03-08T17:00:00+01:00;574
2023-03-08T17:30:00+01:00;502
2023-03-08T18:00:00+01:00;496
2023-03-08T18:30:00+01:00;532
2023-03-08T19:00:00+01:00;554
2023-03-08T19:30:00+01:00;600
2023-03-08T20:00:00+01:00;574
2023-03-08T20:30:00+01:00;916
2023-03-08T21:00:00+01:00;3448
2023-03-08T21:30:00+01:00;2484
2023-03-08T22:00:00+01:00;1876
2023-03-08T22:30:00+01:00;1480
2023-03-08T23:00:00+01:00;1444
2023-03-08T23:30:00+01:00;442
2023-03-09T00:00:00+01:00;486
2023-03-09T00:30:00+01:00;472
2023-03-09T01:00:00+01:00;290
2023-03-09T01:30:00+01:00;318
2023-03-09T02:00:00+01:00;308
2023-03-09T02:30:00+01:00;310
2023-03-09T03:00:00+01:00;154
2023-03-09T03:30:00+01:00;308
2023-03-09T04:00:00+01:00;142
2023-03-09T04:30:00+01:00;146
2023-03-09T05:00:00+01:00;138
2023-03-09T05:30:00+01:00;180
2023-03-09T06:00:00+01:00;190
2023-03-09T06:30:00+01:00;1978
2023-03-09T07:00:00+01:00;1388
2023-03-09T07:30:00+01:00;1378
2023-03-09T08:00:00+01:00;1470
2023-03-09T08:30:00+01:00;1484
2023-03-09T09:00:00+01:00;1486
2023-03-09T09:30:00+01:00;1434
2023-03-09T10:00:00+01:00;1484
2023-03-09T10:30:00+01:00;1206
2023-03-09T11:00:00+01:00;1132
2023-03-09T11:30:00+01:00;1068
2023-03-09T12:00:00+01:00;1004
2023-03-09T12:30:00+01:00;496
2023-03-09T13:00:00+01:00;1272
2023-03-09T13:30:00+01:00;1354
2023-03-09T14:00:00+01:00;1082
2023-03-09T14:30:00+01:00;1036
2023-03-09T15:00:00+01:00;1056
2023-03-09T15:30:00+01:00;1234
2023-03-09T16:00:00+01:00;1282
2023-03-09T16:30:00+01:00;1196
2023-03-09T17:00:00+01:00;1152
2023-03-09T17:30:00+01:00;1184
2023-03-09T18:00:00+01:00;1138
2023-03-09T18:30:00+01:00;1110
2023-03-09T19:00:00+01:00;1124
2023-03-09T19:30:00+01:00;1192
2023-03-09T20:00:00+01:00;1868
2023-03-09T20:30:00+01:00;1830
2023-03-09T21:00:00+01:00;2854
2023-03-09T21:30:00+01:00;1416
2023-03-09T22:00:00+01:00;1214
2023-03-09T22:30:00+01:00;1180
2023-03-09T23:00:00+01:00;984
2023-03-09T23:30:00+01:00;304
2023-03-10T00:00:00+01:00;108
2023-03-10T00:30:00+01:00;310
2023-03-10T01:00:00+01:00;1346
2023-03-10T01:30:00+01:00;284
2023-03-10T02:00:00+01:00;118
2023-03-10T02:30:00+01:00;870
2023-03-10T03:00:00+01:00;70
2023-03-10T03:30:00+01:00;250
2023-03-10T04:00:00+01:00;76
2023-03-10T04:30:00+01:00;78
2023-03-10T05:00:00+01:00;76
2023-03-10T05:30:00+01:00;66
2023-03-10T06:00:00+01:00;108
2023-03-10T06:30:00+01:00;1624
2023-03-10T07:00:00+01:00;1126
2023-03-10T07:30:00+01:00;1062
2023-03-10T08:00:00+01:00;1144
2023-03-10T08:30:00+01:00;1110
2023-03-10T09:00:00+01:00;1382
2023-03-10T09:30:00+01:00;1232
2023-03-10T10:00:00+01:00;1138
2023-03-10T10:30:00+01:00;1144
2023-03-10T11:00:00+01:00;1196
2023-03-10T11:30:00+01:00;1134
2023-03-10T12:00:00+01:00;1114
2023-03-10T12:30:00+01:00;1176
2023-03-10T13:00:00+01:00;1854
2023-03-10T13:30:00+01:00;1060
2023-03-10T14:00:00+01:00;992
2023-03-10T14:30:00+01:00;980
2023-03-10T15:00:00+01:00;1034
2023-03-10T15:30:00+01:00;2048
2023-03-10T16:00:00+01:00;1358
2023-03-10T16:30:00+01:00;1030
2023-03-10T17:00:00+01:00;1042
2023-03-10T17:30:00+01:00;1000
2023-03-10T18:00:00+01:00;1956
2023-03-10T18:30:00+01:00;1932
2023-03-10T19:00:00+01:00;1166
2023-03-10T19:30:00+01:00;912
2023-03-10T20:00:00+01:00;1038
2023-03-10T20:30:00+01:00;1106
2023-03-10T21:00:00+01:00;3354
2023-03-10T21:30:00+01:00;1828
2023-03-10T22:00:00+01:00;1636
2023-03-10T22:30:00+01:00;1536
2023-03-10T23:00:00+01:00;1524
2023-03-10T23:30:00+01:00;790
2023-03-11T00:00:00+01:00;770
2023-03-11T00:30:00+01:00;698
2023-03-11T01:00:00+01:00;496
2023-03-11T01:30:00+01:00;736
2023-03-11T02:00:00+01:00;694
2023-03-11T02:30:00+01:00;2014
2023-03-11T03:00:00+01:00;1604
2023-03-11T03:30:00+01:00;740
2023-03-11T04:00:00+01:00;942
2023-03-11T04:30:00+01:00;830
2023-03-11T05:00:00+01:00;150
2023-03-11T05:30:00+01:00;150
2023-03-11T06:00:00+01:00;198
2023-03-11T06:30:00+01:00;1994
2023-03-11T07:00:00+01:00;1376
2023-03-11T07:30:00+01:00;1772
2023-03-11T08:00:00+01:00;1608
2023-03-11T08:30:00+01:00;1886
2023-03-11T09:00:00+01:00;1916
2023-03-11T09:30:00+01:00;1910
2023-03-11T10:00:00+01:00;1946
2023-03-11T10:30:00+01:00;1792
2023-03-11T11:00:00+01:00;1788
2023-03-11T11:30:00+01:00;1468
2023-03-11T12:00:00+01:00;710
2023-03-11T12:30:00+01:00;1250
2023-03-11T13:00:00+01:00;594
2023-03-11T13:30:00+01:00;528
2023-03-11T14:00:00+01:00;618
2023-03-11T14:30:00+01:00;450
2023-03-11T15:00:00+01:00;546
2023-03-11T15:30:00+01:00;522
2023-03-11T16:00:00+01:00;550
2023-03-11T16:30:00+01:00;502
2023-03-11T17:00:00+01:00;574
2023-03-11T17:30:00+01:00;998
2023-03-11T18:00:00+01:00;490
2023-03-11T18:30:00+01:00;662
2023-03-11T19:00:00+01:00;922
2023-03-11T19:30:00+01:00;1866
2023-03-11T20:00:00+01:00;816
2023-03-11T20:30:00+01:00;540
2023-03-11T21:00:00+01:00;3380
2023-03-11T21:30:00+01:00;2438
2023-03-11T22:00:00+01:00;1226
2023-03-11T22:30:00+01:00;1050
2023-03-11T23:00:00+01:00;1738
2023-03-11T23:30:00+01:00;322
2023-03-12T00:00:00+01:00;304
2023-03-12T00:30:00+01:00;270
2023-03-12T01:00:00+01:00;426
2023-03-12T01:30:00+01:00;72
2023-03-12T02:00:00+01:00;244
2023-03-12T02:30:00+01:00;62
2023-03-12T03:00:00+01:00;64
2023-03-12T03:30:00+01:00;88
2023-03-12T04:00:00+01:00;260
2023-03-12T04:30:00+01:00;86
2023-03-12T05:00:00+01:00;76
2023-03-12T05:30:00+01:00;64
2023-03-12T06:00:00+01:00;122
2023-03-12T06:30:00+01:00;1102
2023-03-12T07:00:00+01:00;754
2023-03-12T07:30:00+01:00;722
2023-03-12T08:00:00+01:00;724
2023-03-12T08:30:00+01:00;750
2023-03-12T09:00:00+01:00;970
2023-03-12T09:30:00+01:00;650
2023-03-12T10:00:00+01:00;522
2023-03-12T10:30:00+01:00;302
2023-03-12T11:00:00+01:00;288
2023-03-12T11:30:00+01:00;308
2023-03-12T12:00:00+01:00;302
2023-03-12T12:30:00+01:00;274
2023-03-12T13:00:00+01:00;266
2023-03-12T13:30:00+01:00;242
2023-03-12T14:00:00+01:00;244
2023-03-12T14:30:00+01:00;214
2023-03-12T15:00:00+01:00;210
2023-03-12T15:30:00+01:00;194
2023-03-12T16:00:00+01:00;176
2023-03-12T16:30:00+01:00;178
2023-03-12T17:00:00+01:00;152
2023-03-12T17:30:00+01:00;184
2023-03-12T18:00:00+01:00;210
2023-03-12T18:30:00+01:00;190
2023-03-12T19:00:00+01:00;222
